8.20205e+9,6.71812e-19
8.54415e+9,1.06044e-19
8.90921e+9,3.09688e-20
9.29069e+9,9.56435e-21
9.68936e+9,3.12376e-21
1.03261e+10,8.62481e-22
1.10017e+10,2.01348e-22
1.14758e+10,7.35449e-23
1.36521e+10,2.83783e-23
1.69620e+10,8.75188e-24
2.01786e+10,3.37703e-24
2.24931e+10,1.92858e-24
2.73776e+10,1.37657e-24
3.63824e+10,1.16125e-24
4.62899e+10,1.15898e-24
5.76301e+10,1.29387e-24
7.17420e+10,1.36587e-24
8.36319e+10,1.44266e-24
9.96505e+10,1.52349e-24
1.38367e+11,1.35863e-24
1.83893e+11,1.21204e-24
2.49832e+11,1.14327e-24
3.11036e+11,1.27632e-24
3.62681e+11,1.59436e-24
4.04747e+11,1.88398e-24
4.41949e+11,2.35468e-24
5.26644e+11,2.62965e-24
6.27460e+11,2.62593e-24
7.47310e+11,2.09654e-24
8.90211e+11,1.87199e-24
1.08401e+12,1.76734e-24
1.26355e+12,1.76515e-24
1.53930e+12,2.20421e-24
1.83413e+12,2.32770e-24
2.33401e+12,2.59814e-24
3.03640e+12,3.24268e-24
3.78160e+12,4.52774e-24
4.50991e+12,8.36505e-24
5.25549e+12,7.06408e-24
5.86245e+12,6.31086e-24
6.68663e+12,7.05032e-24
7.62804e+12,8.80870e-24
9.29193e+12,1.04014e-23
1.13178e+13,1.16140e-23
1.31946e+13,1.29725e-23
1.37865e+13,1.37139e-23
1.57442e+13,3.35243e-23
1.83812e+13,9.16351e-23
2.14598e+13,2.50475e-22
2.61756e+13,6.84404e-22
3.48623e+13,2.33732e-21
4.15912e+13,5.40094e-21
4.96102e+13,1.11594e-20
